0.000000	0.000000
0.010000	0.000000
0.020000	164.813778
0.030000	164.813778
0.040000	164.813778
0.050000	164.813778
0.060000	0.000000
0.070000	0.000000
0.080000	167.211050
0.090000	169.643191
0.100000	174.614116
0.110000	174.614116
0.120000	174.614116
0.130000	174.614116
0.140000	174.614116
0.150000	174.614116
0.160000	174.614116
0.170000	177.153937
0.180000	177.153937
0.190000	177.153937
0.200000	177.153937
0.210000	177.153937
0.220000	177.153937
0.230000	179.730700
0.240000	0.000000
0.250000	179.730700
0.260000	179.730700
0.270000	179.730700
0.280000	179.730700
0.290000	177.153937
0.300000	177.153937
0.310000	177.153937
0.320000	177.153937
0.330000	177.153937
0.340000	177.153937
0.350000	177.153937
0.360000	0.000000
0.370000	0.000000
0.380000	0.000000
0.390000	0.000000
0.400000	0.000000
0.410000	0.000000
0.420000	174.614116
0.430000	174.614116
0.440000	174.614116
0.450000	174.614116
0.460000	174.614116
0.470000	174.614116
0.480000	174.614116
0.490000	174.614116
0.500000	179.730700
0.510000	179.730700
0.520000	179.730700
0.530000	177.153937
0.540000	177.153937
0.550000	177.153937
0.560000	177.153937
0.570000	177.153937
0.580000	177.153937
0.590000	174.614116
0.600000	174.614116
0.610000	174.614116
0.620000	0.000000
0.630000	177.153937
0.640000	177.153937
0.650000	177.153937
0.660000	179.730700
0.670000	179.730700
0.680000	179.730700
0.690000	179.730700
0.700000	179.730700
0.710000	179.730700
0.720000	179.730700
0.730000	179.730700
0.740000	0.000000
0.750000	179.730700
0.760000	177.153937
0.770000	177.153937
0.780000	179.730700
0.790000	179.730700
0.800000	179.730700
0.810000	177.153937
0.820000	177.153937
0.830000	174.614116
0.840000	174.614116
0.850000	174.614116
0.860000	174.614116
0.870000	172.110708
0.880000	155.563492
0.890000	155.563492
0.900000	155.563492
0.910000	0.000000
0.920000	0.000000
0.930000	0.000000
0.940000	0.000000
0.950000	0.000000
0.960000	155.563492
0.970000	190.418043
0.980000	195.997718
0.990000	195.997718
1.000000	201.740890
1.010000	201.740890
1.020000	201.740890
1.030000	201.740890
1.040000	201.740890
1.050000	198.848570
1.060000	198.848570
1.070000	198.848570
1.080000	198.848570
1.090000	198.848570
1.100000	198.848570
1.110000	198.848570
1.120000	198.848570
1.130000	198.848570
1.140000	198.848570
1.150000	198.848570
1.160000	198.848570
1.170000	198.848570
1.180000	198.848570
1.190000	198.848570
1.200000	198.848570
1.210000	198.848570
1.220000	198.848570
1.230000	198.848570
1.240000	198.848570
1.250000	198.848570
1.260000	198.848570
1.270000	198.848570
1.280000	198.848570
1.290000	198.848570
1.300000	195.997718
1.310000	195.997718
1.320000	195.997718
1.330000	195.997718
1.340000	193.187738
1.350000	187.688058
1.360000	187.688058
1.370000	187.688058
1.380000	174.614116
1.390000	0.000000
1.400000	0.000000
1.410000	0.000000
1.420000	0.000000
1.430000	0.000000
1.440000	0.000000
1.450000	0.000000
1.460000	198.848570
1.470000	201.740890
1.480000	201.740890
1.490000	201.740890
1.500000	201.740890
1.510000	201.740890
1.520000	201.740890
1.530000	201.740890
1.540000	207.652349
1.550000	207.652349
1.560000	207.652349
1.570000	213.737027
1.580000	213.737027
1.590000	220.000000
1.600000	220.000000
1.610000	220.000000
1.620000	220.000000
1.630000	220.000000
1.640000	220.000000
1.650000	220.000000
1.660000	220.000000
1.670000	216.845904
1.680000	216.845904
1.690000	216.845904
1.700000	216.845904
1.710000	220.000000
1.720000	220.000000
1.730000	220.000000
1.740000	220.000000
1.750000	220.000000
1.760000	220.000000
1.770000	216.845904
1.780000	216.845904
1.790000	216.845904
1.800000	216.845904
1.810000	213.737027
1.820000	207.652349
1.830000	201.740890
1.840000	201.740890
1.850000	201.740890
1.860000	201.740890
1.870000	0.000000
1.880000	0.000000
1.890000	198.848570
1.900000	198.848570
1.910000	198.848570
1.920000	198.848570
1.930000	195.997718
1.940000	195.997718
1.950000	195.997718
1.960000	0.000000
1.970000	195.997718
1.980000	195.997718
1.990000	195.997718
2.000000	195.997718
2.010000	195.997718
2.020000	195.997718
2.030000	195.997718
2.040000	195.997718
2.050000	195.997718
2.060000	195.997718
2.070000	195.997718
2.080000	195.997718
2.090000	195.997718
2.100000	195.997718
2.110000	0.000000
2.120000	0.000000
2.130000	0.000000
2.140000	0.000000
2.150000	0.000000
2.160000	195.997718
2.170000	195.997718
2.180000	195.997718
2.190000	195.997718
2.200000	195.997718
2.210000	195.997718
2.220000	195.997718
2.230000	195.997718
2.240000	195.997718
2.250000	195.997718
2.260000	0.000000
2.270000	0.000000
2.280000	0.000000
2.290000	0.000000
2.300000	0.000000
2.310000	0.000000
2.320000	195.997718
2.330000	195.997718
2.340000	195.997718
2.350000	0.000000
2.360000	0.000000
2.370000	0.000000
2.380000	0.000000
2.390000	0.000000
2.400000	0.000000
2.410000	0.000000
2.420000	0.000000
2.430000	0.000000
2.440000	0.000000
2.450000	0.000000
2.460000	0.000000
2.470000	0.000000
2.480000	0.000000
2.490000	0.000000
2.500000	0.000000
2.510000	0.000000
2.520000	0.000000
2.530000	198.848570
2.540000	198.848570
2.550000	198.848570
2.560000	198.848570
2.570000	198.848570
2.580000	0.000000
2.590000	0.000000
2.600000	0.000000
2.610000	0.000000
2.620000	198.848570
2.630000	198.848570
2.640000	201.740890
2.650000	201.740890
2.660000	190.418043
2.670000	184.997211
2.680000	184.997211
2.690000	179.730700
2.700000	0.000000
2.710000	0.000000
2.720000	0.000000
2.730000	0.000000
2.740000	0.000000
2.750000	0.000000
2.760000	0.000000
2.770000	0.000000
2.780000	0.000000
2.790000	128.937346
2.800000	128.937346
2.810000	130.812783
2.820000	0.000000
2.830000	0.000000
2.840000	179.730700
2.850000	179.730700
2.860000	179.730700
2.870000	179.730700
2.880000	177.153937
2.890000	177.153937
2.900000	174.614116
2.910000	174.614116
2.920000	174.614116
2.930000	174.614116
2.940000	174.614116
2.950000	174.614116
2.960000	0.000000
2.970000	0.000000
2.980000	174.614116
2.990000	174.614116
3.000000	0.000000
3.010000	0.000000
3.020000	177.153937
3.030000	177.153937
3.040000	177.153937
3.050000	177.153937
3.060000	177.153937
3.070000	0.000000
3.080000	0.000000
3.090000	0.000000
3.100000	0.000000
3.110000	0.000000
3.120000	0.000000
3.130000	177.153937
3.140000	177.153937
3.150000	179.730700
3.160000	0.000000
3.170000	0.000000
3.180000	0.000000
3.190000	0.000000
3.200000	0.000000
3.210000	0.000000
3.220000	0.000000
3.230000	0.000000
3.240000	0.000000
3.250000	138.591315
3.260000	138.591315
3.270000	0.000000
3.280000	0.000000
3.290000	0.000000
3.300000	0.000000
3.310000	0.000000
3.320000	0.000000
3.330000	0.000000
3.340000	0.000000
3.350000	0.000000
3.360000	0.000000
3.370000	0.000000
3.380000	0.000000
3.390000	0.000000
3.400000	0.000000
3.410000	0.000000
3.420000	0.000000
3.430000	0.000000
3.440000	0.000000
3.450000	0.000000
3.460000	0.000000
3.470000	0.000000
3.480000	0.000000
3.490000	0.000000
3.500000	0.000000
3.510000	0.000000
3.520000	0.000000
3.530000	0.000000
3.540000	0.000000
3.550000	0.000000
3.560000	0.000000
3.570000	0.000000
3.580000	0.000000
3.590000	0.000000
3.600000	0.000000
3.610000	0.000000
3.620000	0.000000
3.630000	0.000000
3.640000	0.000000
3.650000	0.000000
3.660000	0.000000
3.670000	0.000000
3.680000	0.000000
3.690000	0.000000
3.700000	0.000000
3.710000	0.000000
3.720000	0.000000
3.730000	187.688058
3.740000	184.997211
3.750000	184.997211
3.760000	187.688058
3.770000	190.418043
3.780000	190.418043
3.790000	193.187738
3.800000	195.997718
3.810000	195.997718
3.820000	195.997718
3.830000	198.848570
3.840000	201.740890
3.850000	201.740890
3.860000	204.675278
3.870000	207.652349
3.880000	207.652349
3.890000	207.652349
3.900000	207.652349
3.910000	207.652349
3.920000	207.652349
3.930000	207.652349
3.940000	207.652349
3.950000	207.652349
3.960000	207.652349
3.970000	207.652349
3.980000	207.652349
3.990000	207.652349
4.000000	207.652349
4.010000	207.652349
4.020000	207.652349
4.030000	207.652349
4.040000	207.652349
4.050000	207.652349
4.060000	207.652349
4.070000	207.652349
4.080000	207.652349
4.090000	207.652349
4.100000	207.652349
4.110000	207.652349
4.120000	207.652349
4.130000	207.652349
4.140000	207.652349
4.150000	207.652349
4.160000	207.652349
4.170000	0.000000
4.180000	0.000000
4.190000	207.652349
4.200000	207.652349
4.210000	0.000000
4.220000	0.000000
4.230000	0.000000
4.240000	0.000000
4.250000	0.000000
4.260000	0.000000
4.270000	0.000000
4.280000	0.000000
4.290000	0.000000
4.300000	0.000000
4.310000	0.000000
4.320000	0.000000
4.330000	0.000000
4.340000	207.652349
4.350000	207.652349
4.360000	207.652349
4.370000	207.652349
4.380000	207.652349
4.390000	207.652349
4.400000	204.675278
4.410000	204.675278
4.420000	207.652349
4.430000	207.652349
4.440000	207.652349
4.450000	207.652349
4.460000	207.652349
4.470000	207.652349
4.480000	207.652349
4.490000	207.652349
4.500000	207.652349
4.510000	207.652349
4.520000	0.000000
4.530000	0.000000
4.540000	0.000000
4.550000	0.000000
4.560000	207.652349
4.570000	195.997718
4.580000	195.997718
4.590000	195.997718
4.600000	195.997718
4.610000	195.997718
4.620000	193.187738
4.630000	187.688058
4.640000	187.688058
4.650000	187.688058
4.660000	187.688058
4.670000	187.688058
4.680000	190.418043
4.690000	190.418043
4.700000	190.418043
4.710000	195.997718
4.720000	195.997718
4.730000	198.848570
4.740000	201.740890
4.750000	201.740890
4.760000	207.652349
4.770000	207.652349
4.780000	207.652349
4.790000	207.652349
4.800000	207.652349
4.810000	207.652349
4.820000	207.652349
4.830000	207.652349
4.840000	207.652349
4.850000	207.652349
4.860000	207.652349
4.870000	207.652349
4.880000	207.652349
4.890000	207.652349
4.900000	207.652349
4.910000	207.652349
4.920000	207.652349
4.930000	207.652349
4.940000	207.652349
4.950000	207.652349
4.960000	207.652349
4.970000	207.652349
4.980000	207.652349
4.990000	207.652349
5.000000	207.652349
5.010000	207.652349
5.020000	207.652349
5.030000	207.652349
5.040000	207.652349
5.050000	207.652349
5.060000	0.000000
5.070000	0.000000
5.080000	0.000000
5.090000	0.000000
5.100000	0.000000
5.110000	0.000000
5.120000	207.652349
5.130000	207.652349
5.140000	207.652349
5.150000	207.652349
5.160000	207.652349
5.170000	0.000000
5.180000	0.000000
5.190000	0.000000
5.200000	207.652349
5.210000	207.652349
5.220000	207.652349
5.230000	207.652349
5.240000	207.652349
5.250000	207.652349
5.260000	207.652349
5.270000	201.740890
5.280000	201.740890
5.290000	198.848570
5.300000	195.997718
5.310000	195.997718
5.320000	195.997718
5.330000	195.997718
5.340000	198.848570
5.350000	198.848570
5.360000	198.848570
5.370000	198.848570
5.380000	198.848570
5.390000	198.848570
5.400000	198.848570
5.410000	195.997718
5.420000	195.997718
5.430000	198.848570
5.440000	198.848570
5.450000	198.848570
5.460000	198.848570
5.470000	198.848570
5.480000	198.848570
5.490000	198.848570
5.500000	198.848570
5.510000	201.740890
5.520000	201.740890
5.530000	0.000000
5.540000	195.997718
5.550000	195.997718
5.560000	198.848570
5.570000	198.848570
5.580000	198.848570
5.590000	198.848570
5.600000	198.848570
5.610000	195.997718
5.620000	195.997718
5.630000	195.997718
5.640000	195.997718
5.650000	195.997718
5.660000	195.997718
5.670000	195.997718
5.680000	0.000000
5.690000	0.000000
5.700000	195.997718
5.710000	195.997718
5.720000	0.000000
5.730000	0.000000
5.740000	0.000000
5.750000	0.000000
5.760000	0.000000
5.770000	0.000000
5.780000	0.000000
5.790000	0.000000
5.800000	0.000000
5.810000	0.000000
5.820000	0.000000
5.830000	198.848570
5.840000	198.848570
5.850000	198.848570
5.860000	198.848570
5.870000	198.848570
5.880000	198.848570
